record_id,redcap_repeat_instrument,redcap_repeat_instance,form_name,field_name,nlp_derived,field_type,field_label,field_note,text_validation_type_or_sh,identifier,extract_label,for_cbioportal,for_docs_site,for_test_portal,fill_value,reasons_for_missing_data,souce_from_idb_or_cdm,adapted_from_col,adapted_from_table,extract_name_id,palantir_dataset,palantir_unified_column,epic_table_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist. orange values added by Epic consultant),epic_column_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist),idb_table_name,idb_column_name,idb_col_description,notes,idb_data_element,epic_mapping_complete
13,metadata,9,Smoking History,smoking_predictions_4_classes,y,STRING,"Smoking History, 4 classes (NLP)","Inferred smoking history. Classes: Current, Former, Never, Unknown",,,,,,,Unknown,,,,,,,,PatientDim,SmokingStatus,,,,,0,1
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,1,Pathology Reports,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,2,Pathology Reports,Report Type,,STRING,Pathology Report Type (Abv.),Abbreviated label for pathology report type,,,MSKL2140000660,,,,,,,,,MSKL2140000660,,,LabTestFact,TypeOfCase,DV.PATHOLOGY_REPORT,PRPT_REPORT_TYPE,The type of report,,1,1
14,metadata,3,Pathology Reports,Path Report Type,,STRING,Pathology Report Type,Detailed description for pathology report type,,,MSK4270458,,,,,,,,,MSK4270458,,,LabTestFact,TypeOfCase,DV.PATHOLOGY_REPORT,PRPTLK_PRPT_TYPE_DESC,Report type description.,,1,1
14,metadata,4,Pathology Reports,Path Procedure Date,,STRING,Date of Pathology Report,Date that the pathology report was created,date_mdy,y,MSK4164323,,,,,,,,,MSK4164323,,,LabTestFact,CollectedDateKey,DV.PATHOLOGY_REPORT,PRPT_PROCEDURE_DATE_ID,Date of procedure,,1,1
14,metadata,5,Pathology Reports,PRPT_PATH_RPT_ID,,STRING,De-identified Pathology Report ID,De-identified Pathology Report ID,,,MSK4270458,,,,,,,,,MSK4270458,,,LabTestFact,FirstFinalVerifiedDateKey,DV.PATHOLOGY_REPORT; DV.PATHOLOGY_DMP_RESULTS,PRPT_PATH_RPT_ID,A surrogate key that uniquely identifies each row; DMP report ID. ,,1,1
14,metadata,6,Pathology Reports,Accession Number,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,MSK4155617,,,,,,,,,MSK4155617,,,LabTestFact,CaseName,DV.PATHOLOGY_REPORT,PRPT_ACCESSION_NO,,,1,1
14,metadata,7,Pathology Reports,Associated Reports,,STRING,Associated Pathology Report IDs,List of deidentified pathology report IDs connected to `Accession Number`,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,8,Pathology Reports,PDRX_DMP_PATIENT_ID,,STRING,Patient ID,MSK-IMPACT Patient ID,,,,,,,,,,,,,,,,,DV.PATHOLOGY_DMP_IDENTIFIERS,PDI_DMP_PATIENT_ID,,,1,0
14,metadata,9,Pathology Reports,PDRX_DMP_SAMPLE_ID,,STRING,Sample ID,MSK-IMPACT Sample ID,,,,,,,,,,,,,,,,,DV.PATHOLOGY_DMP_IDENTIFIERS,PDI_DMP_SAMPLE_ID,,,1,0
14,metadata,10,Pathology Reports,path_prpt_p1,,STRING,Pathology Report Note (Part 1),"Pathology Report Text, part 1 (text limited)",,y,,,,,,,,,,,,,LabComponentResultTextFact,Value,DV.PATHOLOGY_REPORT,PRPT_REPORT,,,1,1
14,metadata,11,Pathology Reports,path_prpt_p2,,STRING,Pathology Report Note (Part 2),"Pathology Report Text, part 2 (text limited)",,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,12,Pathology Reports,SPEC_SUB_PRE,,STRING,Pathology Specimens Submitted,"Description of parts (specimens) submitted, with numbers ",,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,13,Pathology Reports Clean,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,14,Pathology Reports Clean,PATH_REPORT_TYPE,,STRING,Pathology Report Type,Detailed description for pathology report type,,,,,,,,,,Path Report Type,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,15,Pathology Reports Clean,DTE_PATH_PROCEDURE,,STRING,Date of Pathology Report,Date that the pathology report was created,date_mdy,y,,,,,,,,Path Procedure Date,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,16,Pathology Reports Clean,PATH_RPT_ID,,STRING,De-identified Pathology Report ID,De-identified Pathology Report ID,,,,,,,,,,PRPT_PATH_RPT_ID,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,17,Pathology Reports Clean,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,Accession Number,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,18,Pathology Reports Clean,ASSOCIATED_PATH_REPORT_ID,,STRING,Associated Pathology Report IDs,List of deidentified pathology report IDs connected to `Accession Number`,,,,,,,,,,Associated Reports,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,19,Pathology Reports Clean,DMP_ID,,STRING,Patient ID,MSK-IMPACT Patient ID,,,,,,,,,,PDRX_DMP_PATIENT_ID,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,20,Pathology Reports Clean,SAMPLE_ID,,STRING,Sample ID,MSK-IMPACT Sample ID,,,,,,,,,,PDRX_DMP_SAMPLE_ID,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,21,Pathology Reports Clean,PATH_REPORT_NOTE,,STRING,Pathology Report Note,Concatenation of `path_prpt_p1` and `path_prpt_p2` from pathology/ddp_pathology_reports.tsv,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,22,Pathology Reports Clean,SPECIMEN_SUBMISSION_LIST,,STRING,Pathology Specimens Submitted,"Description of parts (specimens) submitted, with numbers ",,,,,,,,,,SPEC_SUB_PRE,pathology/ddp_pathology_reports.tsv,,,,,,,,,,0,0
14,metadata,23,Pathology Reports Clean,PATH_REPORT_TYPE_GENERAL,,STRING,Pathology Report Type (Standardized),Standardized values from Pathology Specimens Submitted.  ,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,24,Pathology Reports Clean,RPT_CHAR_LEN,,STRING,Pathology Report Length,Number of characters in the pathology report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,25,Pathology Molecular Notes Parsed,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,26,Pathology Molecular Notes Parsed,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,27,Pathology Molecular Notes Parsed,DMP_NOTE_RPT_HEADER,y,STRING,"Pathology Report, Molecular (Header Section)",Segmented header section of the molecular pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,28,Pathology Molecular Notes Parsed,DMP_NOTE_SPEC_SUB,y,STRING,"Pathology Report, Molecular (Specimen Submitted Section)",Segmented specimen submitted section of the molecular pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,29,Pathology Molecular Notes Parsed,DMP_NOTE_DX_AND_OTHER,y,STRING,"Pathology Report, Molecular (Diagnosis Section)",Segmented diagnosis section to the end of the molecular pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,30,Pathology Surgical Notes Parsed,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,31,Pathology Surgical Notes Parsed,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,32,Pathology Surgical Notes Parsed,PATH_NOTE_HEADER,y,STRING,"Pathology Report, Surgical (Header Section)",Segmented header section of the surgical pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,33,Pathology Surgical Notes Parsed,PATH_NOTE_CLINICAL_DX,y,STRING,"Pathology Report, Surgical (Clinical Dx Section)",Segmented clinical diagnosis section of the surgical pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,34,Pathology Surgical Notes Parsed,PATH_NOTE_SPEC_SUB,y,STRING,"Pathology Report, Surgical (Specimen Submitted Section)",Segmented specimen submitted section of the surgical pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,35,Pathology Surgical Notes Parsed,PATH_NOTE_PATH_DX,y,STRING,"Pathology Report, Surgical (Diagnosis Section)",Segmented pathology diagnostic section of the surgical pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,36,Pathology Surgical Notes Parsed,PATH_NOTE_OTHER,y,STRING,"Pathology Report, Surgical (Addendum/Other Section)","Remain text of the surgical pathology report, including addendums",,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,37,Pathology Heme Notes Parsed,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,38,Pathology Heme Notes Parsed,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,39,Pathology Heme Notes Parsed,CLINICAL_DX,y,STRING,"Pathology Report, Heme (Clinical Dx Section)",Segmented clinical diagnosis section of the heme pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,40,Pathology Heme Notes Parsed,SPEC_SUB,y,STRING,"Pathology Report, Heme (Specimen Submitted Section)",Segmented specimen submitted section of the heme pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,41,Pathology Heme Notes Parsed,PATH_DX,y,STRING,"Pathology Report, Heme (Diagnosis Section)",Segmented pathology diagnostic section of the heme pathology report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,42,Pathology Heme Notes Parsed,BONE_MARROW_BIOPSY,y,STRING,"Pathology Report, Heme (Bone Marrow Bx)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,43,Pathology Heme Notes Parsed,BONE_MARROW_ASPIRATE_SMEAR,y,STRING,"Pathology Report, Heme (Bone Marrow Aspirate)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,44,Pathology Heme Notes Parsed,PERIPHERAL_BLOOD,y,STRING,"Pathology Report, Heme (Peripheral Blood)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,45,Pathology Heme Notes Parsed,IMMUNOHISTOCHEMISTRY,y,STRING,"Pathology Report, Heme (Immunohistochemistry)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,46,Pathology Heme Notes Parsed,FLOW_CYTOMETRIC_ANALYSIS_PERIPHERAL_BLOOD,y,STRING,"Pathology Report, Heme (Flow PB)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,47,Pathology Heme Notes Parsed,FLOW_CYTOMETRIC_ANALYSIS_BONE_MARROW,y,STRING,"Pathology Report, Heme (Flow GM)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,48,Pathology Heme Notes Parsed,CYTOGENETIC_STUDIES,y,STRING,"Pathology Report, Heme (Cytogenetic Studies)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,49,Pathology Heme Notes Parsed,MOLECULAR STUDIES,y,STRING,"Pathology Report, Heme (Molecular Studies)",Regex segmented portion of the report,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,50,Pathology Heme Notes Parsed,SIGNED_OUT_BY_TO_END,y,STRING,"Pathology Report, Heme (Other Sections)",Remaining text of heme report,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,51,Pathology Heme Bone Marrow Bx,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,52,Pathology Heme Bone Marrow Bx,BONE_MARROW_BIOPSY,y,STRING,"Pathology Report, Heme (Bone Marrow Bx)",Regex segmented portion of the report,,,,,,,,,,BONE_MARROW_BIOPSY,pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,0,0
14,metadata,53,Pathology Heme Bone Marrow Bx,CELLULARITY,y,STRING,Cellularity,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,54,Pathology Heme Bone Marrow Bx,QUALITY,y,STRING,Quality,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,55,Pathology Heme Bone Marrow Bx,MYELOID_LINEAGE,y,STRING,Myeloid Lineage,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,56,Pathology Heme Bone Marrow Bx,ERYTHROID_LINEAGE,y,STRING,Erythroid Lineage,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,57,Pathology Heme Bone Marrow Bx,MEGAKARYOCYTES,y,STRING,Megakaryocytes,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,58,Pathology Heme Bone Marrow Bx,PLASMA_CELLS,y,STRING,Plasma Cells,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,59,Pathology Heme Bone Marrow Bx,CONGO_RED,y,STRING,Congo Red,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,60,Pathology Heme Bone Marrow Bx,ASPIRATE_DIFFERENTIAL,y,STRING,Aspirate Differential,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,61,Pathology Heme Bone Marrow Bx,BLASTS,y,STRING,Blasts,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,62,Pathology Heme Bone Marrow Bx,PROMYELOCYTES,y,STRING,Promyelocytes,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,63,Pathology Heme Bone Marrow Bx,MYELOCYTES,y,STRING,Myelocytes,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,64,Pathology Heme Bone Marrow Bx,MONOCYTES,y,STRING,Monocytes,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,65,Pathology Heme Bone Marrow Bx,EOSINOPHILS,y,STRING,Eosinophils,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,66,Pathology Heme Bone Marrow Bx,BASOPHILS,y,STRING,Basophils,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,67,Pathology Heme Bone Marrow Bx,ERYTHROID_PRECURSORS,y,STRING,Erythroid Precursors,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,68,Pathology Heme Bone Marrow Bx,LYMPHOCYTES,y,STRING,Lymphocytes,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,69,Pathology Heme Bone Marrow Bx,NUCLEATED_RBC,y,STRING,Nucleated Rbc,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,70,Pathology Heme Bone Marrow Bx,NUMBER_OF_CELLS_COUNTED,y,STRING,Number Of Cells Counted,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,71,Pathology Heme Bone Marrow Bx,CLOT_SECTION,y,STRING,Clot Section,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,72,Pathology Heme Bone Marrow Bx,ME_RATIO,y,STRING,Me Ratio,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,73,Pathology Heme Bone Marrow Bx,METAMYELOCYTES,y,STRING,Metamyelocytes,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,74,Pathology Heme Bone Marrow Bx,NEUTROPHILS_BANDS,y,STRING,Neutrophils Bands,Segmented value from `BONE_MARROW_BIOPSY` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,75,Pathology Heme Peripheral Blood,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,76,Pathology Heme Peripheral Blood,PERIPHERAL_BLOOD,y,STRING,"Pathology Report, Heme (Peripheral Blood)",Regex segmented portion of the report,,,,,,,,,,PERIPHERAL_BLOOD,pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,0,0
14,metadata,77,Pathology Heme Peripheral Blood,WBC,y,STRING,WBC,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,78,Pathology Heme Peripheral Blood,HBG,y,STRING,HBG,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,79,Pathology Heme Peripheral Blood,HCT,y,STRING,HCT,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,80,Pathology Heme Peripheral Blood,MCV,y,STRING,MCV,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,81,Pathology Heme Peripheral Blood,RDW,y,STRING,RDW,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,82,Pathology Heme Peripheral Blood,ANC,y,STRING,ANC,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,83,Pathology Heme Peripheral Blood,PLATELETS,y,STRING,PLATELETS,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,84,Pathology Heme Peripheral Blood,MCH,y,STRING,MCH,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,85,Pathology Heme Peripheral Blood,MCHC,y,STRING,MCHC,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,86,Pathology Heme Peripheral Blood,NEUTROPHIL,y,STRING,NEUTROPHIL,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,87,Pathology Heme Peripheral Blood,MONO,y,STRING,MONO,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,88,Pathology Heme Peripheral Blood,EOS,y,STRING,EOS,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,89,Pathology Heme Peripheral Blood,BASO,y,STRING,BASO,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,90,Pathology Heme Peripheral Blood,IMMATURE_GRANULOCYTE,y,STRING,IMMATURE GRANULOCYTE,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,91,Pathology Heme Peripheral Blood,LYMPH,y,STRING,LYMPH,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,92,Pathology Heme Peripheral Blood,NUCLEATED_RBC,y,STRING,NUCLEATED RBC,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,93,Pathology Heme Peripheral Blood,ABS_NEUT,y,STRING,ABS NEUT,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,94,Pathology Heme Peripheral Blood,ABS_MONO,y,STRING,ABS MONO,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,95,Pathology Heme Peripheral Blood,ABS_EOS,y,STRING,ABS EOS,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,96,Pathology Heme Peripheral Blood,ABS_BASO,y,STRING,ABS BASO,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,97,Pathology Heme Peripheral Blood,ABS_IMMATURE_GRANULOCYTE,y,STRING,ABS IMMATURE GRANULOCYTE,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,98,Pathology Heme Peripheral Blood,ABS_LYMPH,y,STRING,ABS LYMPH,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,99,Pathology Heme Peripheral Blood,MORPHOLOGY,y,STRING,MORPHOLOGY,Segmented value from `PERIPHERAL_BLOOD` in pathology/table_pathology_heme_notes_parsed.tsv,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,100,Pathology Surgical Specimen Section,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,101,Pathology Surgical Specimen Section,PATH_DX_SPEC_NUM,y,STRING,"Pathology Report, Surgical (Part Number)","Segmented surgical pathology report, diagnosis section, individual part number. This is a further segmented version of pathology/table_pathology_surgical_notes_parsed.tsv",,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,102,Pathology Surgical Specimen Section,PATH_DX_SPEC_TITLE,y,STRING,"Pathology Report, Surgical (Part Title)","Segmented surgical pathology report, diagnosis section, individual part name or title. This is a further segmented version of pathology/table_pathology_surgical_notes_parsed.tsv",,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,103,Pathology Surgical Specimen Section,PATH_DX_SPEC_DESC,y,STRING,"Pathology Report, Surgical (Part Description)","Segmented surgical pathology report, diagnosis section, individual part description or diagnosis including ""synoptic"" data. This is a further segmented version of pathology/table_pathology_surgical_notes_parsed.tsv",,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,104,Pathology Surgical PD-L1 Raw,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,105,Pathology Surgical PD-L1 Raw,PATH_REPORT_TYPE,,STRING,Pathology Report Type,Detailed description for pathology report type,,,,,,,,,,PATH_REPORT_TYPE,pathology/table_pathology_clean.tsv,,,,,,,,,,0,0
14,metadata,106,Pathology Surgical PD-L1 Raw,ACCESSION_NUMBER,,STRING,Pathology Report ID,Pathology Report ID (PHI),,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,107,Pathology Surgical PD-L1 Raw,PATH_REPORT_NOTE,,STRING,Pathology Report Note,Concatenation of `path_prpt_p1` and `path_prpt_p2` from pathology/ddp_pathology_reports.tsv,,y,,,,,,,,PATH_REPORT_NOTE,pathology/table_pathology_clean.tsv,,,,,,,,,,0,0
14,metadata,107,Pathology Surgical PD-L1 Raw,DTE_PATH_PROCEDURE,,STRING,Date of Pathology Report,Date that the pathology report was created,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,108,Pathology Surgical PD-L1 Raw,MENTIONS_PDL1,y,STRING,Pathology Report Mentions PD-L1,Indicator if report mentions PD-L1 (Regex),,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,109,Pathology Surgical PD-L1 Raw,PDL1_TEXT,y,STRING,PD-L1 Text (Masked),200 character buffer after PD-L1 is mentioned. Text masks names of antibodies. ,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,110,Pathology Surgical PD-L1 Raw,PDL1_TEXT_DISPLAY,y,STRING,PD-L1 Text,200 character buffer after PD-L1 is mentioned. Text is not masked like in PDL1_TEXT,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,111,Pathology Surgical PD-L1 Raw,E1L3N,y,STRING,Indicator Pathology Report Mentions E1L3N,Indicator Pathology Report Mentions E1L3N antibody within the PD-L1 text,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,112,Pathology Surgical PD-L1 Raw,SP-142,y,STRING,Indicator Pathology Report Mentions SP-142,Indicator Pathology Report Mentions SP-142 antibody within the PD-L1 text,,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,113,Pathology Surgical PD-L1 Raw,SP-263,y,STRING,Indicator Pathology Report Mentions SP-263,Indicator Pathology Report Mentions SP-263 antibody within the PD-L1 text,,,,,,,,,,,,,,,,,,,,,0,0
